5740060,3130196,https://gg2-replays-prod.s3.amazonaws.com/8f2018db7520ed4d55205b1e8903f4f5.SC2Replay,2.1.7.33148,1,Resupply Tanker,3383,https://gg2-mi-dev.s3.amazonaws.com/resupply_tanker.jpg,2v2,Ladder,1139,0,2014-12-18T19:02:32+00:00
5740061,3130197,https://gg2-replays-prod.s3.amazonaws.com/38cacacff857b945d1dcb029b940adf2.SC2Replay,2.1.7.33148,1,Katherine Square,4761,https://gg2-mi-dev.s3.amazonaws.com/katherine_square.jpg,2v2,Ladder,581,2,2014-12-18T19:18:01+00:00
5740062,3130198,https://gg2-replays-prod.s3.amazonaws.com/b9c59d0134a7035a7baf14d8f9482a23.SC2Replay,2.1.7.33148,1,Preservation LE,5172,https://gg2-mi-dev.s3.amazonaws.com/preservation_le.jpg,2v2,Ladder,1246,2,2014-12-18T01:34:53+00:00
5740063,3130199,https://gg2-replays-prod.s3.amazonaws.com/3f15e78075b58778f04ca2569fcf3d4c.SC2Replay,2.1.7.33148,1,Ohana LE,5578,https://gg2-mi-dev.s3.amazonaws.com/ohana_le.jpg,1v1,Ladder,1302,2,2014-12-18T18:05:08+00:00
5740064,3130200,https://gg2-replays-prod.s3.amazonaws.com/b1bcb27ecd1dda4144e35ed880f52090.SC2Replay,2.1.7.33148,1,Akilon Wastes,5582,https://gg2-mi-dev.s3.amazonaws.com/akilon_wastes.jpg,1v1,Ladder,7,1,2014-12-18T18:05:58+00:00
5740065,3130201,https://gg2-replays-prod.s3.amazonaws.com/e6b89f24308feaec2eba3816049753cc.SC2Replay,2.1.7.33148,1,Ohana LE,5578,https://gg2-mi-dev.s3.amazonaws.com/ohana_le.jpg,1v1,Ladder,2013,2,2014-12-18T02:31:00+00:00
5740066,3130202,https://gg2-replays-prod.s3.amazonaws.com/874f6322ca319d16a429a77b2b3bafa3.SC2Replay,2.1.7.33148,1,Katherine Square,4761,https://gg2-mi-dev.s3.amazonaws.com/katherine_square.jpg,2v2,Ladder,1457,1,2014-12-18T19:48:42+00:00
5740067,3130203,https://gg2-replays-prod.s3.amazonaws.com/e659c0b2ddd0c6adbed9f24d3f4f01ba.SC2Replay,2.1.7.33148,1,Shakuras Plateau,5585,https://gg2-mi-dev.s3.amazonaws.com/shakuras_plateau.jpg,1v1,Ladder,755,2,2014-12-18T02:06:05+00:00
5740068,3130204,https://gg2-replays-prod.s3.amazonaws.com/e1304611ad02d02642dbb2a67bff087f.SC2Replay,2.1.7.33148,1,Old Country,5186,https://gg2-mi-dev.s3.amazonaws.com/old_country.jpg,2v2,Ladder,1681,2,2014-12-18T18:47:43+00:00
5740069,3130205,https://gg2-replays-prod.s3.amazonaws.com/3f8d5220cf041f8e74ea260380a569f7.SC2Replay,2.1.7.33148,1,Shattered Terrace,3974,,4v4,Ladder,377,0,2014-12-14T08:05:47+00:00
5740070,3130206,https://gg2-replays-prod.s3.amazonaws.com/3b480f9041a9e452ce6c04d1c843ee45.SC2Replay,2.1.7.33148,1,Shakuras Plateau,5585,https://gg2-mi-dev.s3.amazonaws.com/shakuras_plateau.jpg,1v1,Ladder,606,2,2014-12-11T18:59:00+00:00
5740071,3130207,https://gg2-replays-prod.s3.amazonaws.com/4c118e98c3decba025c69cbb891aa3cf.SC2Replay,2.1.7.33148,1,Crystal Pools,4763,https://gg2-mi-dev.s3.amazonaws.com/crystal_pools.jpg,2v2,Ladder,1718,1,2014-12-18T20:21:58+00:00
5740072,3130208,https://gg2-replays-prod.s3.amazonaws.com/78e8bb9a081ee6ee77281f56ad1348d5.SC2Replay,2.1.7.33148,1,Metalopolis,5584,https://gg2-mi-dev.s3.amazonaws.com/metalopolis.jpg,1v1,Ladder,959,1,2014-12-13T21:30:49+00:00
5740073,3130209,https://gg2-replays-prod.s3.amazonaws.com/2bc5177dcc7ba12dbd5c31e72247cbf4.SC2Replay,2.1.7.33148,1,Fossil Quarry,1536,https://gg2-mi-dev.s3.amazonaws.com/fossil_quarry.jpg,4v4,Ladder,712,0,2014-12-14T17:37:30+00:00
5740074,3130210,https://gg2-replays-prod.s3.amazonaws.com/3bfe6eeae5705816e21a564b6bd69af4.SC2Replay,2.1.7.33148,1,Metalopolis,5584,https://gg2-mi-dev.s3.amazonaws.com/metalopolis.jpg,1v1,Ladder,1484,2,2014-12-13T21:49:08+00:00
5740075,3130211,https://gg2-replays-prod.s3.amazonaws.com/23f3cca71988fcede27a332850f7529b.SC2Replay,2.1.7.33148,1,Fossil Quarry,1536,https://gg2-mi-dev.s3.amazonaws.com/fossil_quarry.jpg,4v4,Ladder,635,2,2014-12-13T00:41:12+00:00
5740076,3130212,https://gg2-replays-prod.s3.amazonaws.com/61a28c15edcaceda1099c14a883b7061.SC2Replay,2.1.7.33148,1,Ohana LE,5578,https://gg2-mi-dev.s3.amazonaws.com/ohana_le.jpg,1v1,Ladder,623,2,2014-12-15T03:08:07+00:00
5740077,3130213,https://gg2-replays-prod.s3.amazonaws.com/5e1848b2c1fe7174e04a1359e2cacfbb.SC2Replay,2.1.7.33148,1,Cloud Kingdom LE,5580,https://gg2-mi-dev.s3.amazonaws.com/cloud_kingdom_le.jpg,1v1,Ladder,642,2,2014-12-11T18:51:01+00:00
5740078,3130214,https://gg2-replays-prod.s3.amazonaws.com/e00dc0d5db3b62d7011f4d35e459a0de.SC2Replay,2.1.7.33148,1,Daybreak LE,5581,https://gg2-mi-dev.s3.amazonaws.com/daybreak_le.jpg,1v1,Ladder,959,2,2014-12-11T19:26:23+00:00
5740079,3130215,https://gg2-replays-prod.s3.amazonaws.com/a0221798721de5a42e7b7aec2346e535.SC2Replay,2.1.7.33148,1,Sundered Isle,4820,https://gg2-mi-dev.s3.amazonaws.com/sundered_isle.jpg,4v4,Ladder,542,0,2014-12-14T16:46:07+00:00
5740080,3130216,https://gg2-replays-prod.s3.amazonaws.com/503509145c28bf7c704c6d5c0c0d9433.SC2Replay,2.1.7.33148,1,Akilon Wastes,5582,https://gg2-mi-dev.s3.amazonaws.com/akilon_wastes.jpg,1v1,Ladder,582,2,2014-12-15T03:44:29+00:00
5740081,3130217,https://gg2-replays-prod.s3.amazonaws.com/f9b35ebb3e5bea907df58fe2164e6fe1.SC2Replay,2.1.7.33148,1,Old Country,5186,https://gg2-mi-dev.s3.amazonaws.com/old_country.jpg,4v4,Ladder,634,0,2014-12-14T18:04:18+00:00
5740082,3130218,https://gg2-replays-prod.s3.amazonaws.com/7e70a57c5b7fc9cc87b9c165b6590e2f.SC2Replay,2.1.7.33148,1,Primordial Grave,2842,https://gg2-mi-dev.s3.amazonaws.com/primordial_grave.jpg,4v4,Ladder,857,2,2014-12-14T17:27:11+00:00
5740083,3130219,https://gg2-replays-prod.s3.amazonaws.com/744043ae0348d632be567b941f512f90.SC2Replay,2.1.7.33148,1,Sundered Isle,4820,https://gg2-mi-dev.s3.amazonaws.com/sundered_isle.jpg,4v4,Ladder,1207,0,2014-12-14T08:23:28+00:00
5740084,3130220,https://gg2-replays-prod.s3.amazonaws.com/12275a700a869e1b142d5635189723b4.SC2Replay,2.1.7.33148,1,Xel'Naga Caverns,5579,https://gg2-mi-dev.s3.amazonaws.com/xel_naga_caverns.jpg,1v1,Ladder,294,2,2014-12-15T03:12:22+00:00
5740085,3130221,https://gg2-replays-prod.s3.amazonaws.com/0e267d5c5e682f7528ca64462bd5fe76.SC2Replay,2.1.7.33148,1,Conduit,4790,https://gg2-mi-dev.s3.amazonaws.com/conduit.jpg,4v4,Ladder,1323,2,2014-12-13T02:06:41+00:00
5740086,3130222,https://gg2-replays-prod.s3.amazonaws.com/7820bd48319b50dd557b4aa242d53399.SC2Replay,2.1.7.33148,1,Ohana LE,5578,https://gg2-mi-dev.s3.amazonaws.com/ohana_le.jpg,1v1,Ladder,1178,1,2014-12-11T19:14:13+00:00
5740087,3130223,https://gg2-replays-prod.s3.amazonaws.com/8c9d92f631d0ddb57c1ded6c74496e41.SC2Replay,2.1.7.33148,1,Halcyon,5200,https://gg2-mi-dev.s3.amazonaws.com/halcyon.jpg,4v4,Ladder,1012,0,2014-12-14T17:53:59+00:00
5740088,3130224,https://gg2-replays-prod.s3.amazonaws.com/28ad0afc917315fb131e763048d34123.SC2Replay,2.1.7.33148,1,Conduit,4790,https://gg2-mi-dev.s3.amazonaws.com/conduit.jpg,4v4,Ladder,1583,1,2014-12-14T09:19:02+00:00
5740089,3130225,https://gg2-replays-prod.s3.amazonaws.com/8f4d7a1aadfb21beab96a76c182b38e2.SC2Replay,2.1.7.33148,1,Halcyon,5200,https://gg2-mi-dev.s3.amazonaws.com/halcyon.jpg,4v4,Ladder,990,1,2014-12-13T00:58:09+00:00
5740090,3130226,https://gg2-replays-prod.s3.amazonaws.com/74f6ee30d2955bda623935d024d589c7.SC2Replay,2.1.7.33148,1,Shattered Terrace,3974,,4v4,Ladder,1591,2,2014-12-14T18:26:44+00:00
5740091,3130227,https://gg2-replays-prod.s3.amazonaws.com/dbfdecd09c4a747aa7745d4a49cfc6fe.SC2Replay,2.1.7.33148,1,Shattered Terrace,3974,,4v4,Ladder,1757,2,2014-12-14T08:49:26+00:00
5740092,3130228,https://gg2-replays-prod.s3.amazonaws.com/212fde16e003b7561253076e2b905b5d.SC2Replay,2.1.7.33148,1,Conduit,4790,https://gg2-mi-dev.s3.amazonaws.com/conduit.jpg,4v4,Ladder,1785,2,2014-12-14T17:11:34+00:00
5740093,3130229,https://gg2-replays-prod.s3.amazonaws.com/60d9b7d10c4904c9c3232a25e66ee2c7.SC2Replay,2.1.7.33148,1,Cloud Kingdom LE,5580,https://gg2-mi-dev.s3.amazonaws.com/cloud_kingdom_le.jpg,1v1,Ladder,1969,1,2014-12-15T03:36:36+00:00
5740094,3130230,https://gg2-replays-prod.s3.amazonaws.com/5434a37da14dfde83ef080c3f972cfd5.SC2Replay,2.1.7.33148,1,Xel'Naga Caverns,5579,https://gg2-mi-dev.s3.amazonaws.com/xel_naga_caverns.jpg,1v1,Ladder,849,2,2014-12-11T09:11:20+00:00
5740095,3130231,https://gg2-replays-prod.s3.amazonaws.com/462e6cec80740386c4a63034939f8153.SC2Replay,2.1.7.33148,1,Fossil Quarry,1536,https://gg2-mi-dev.s3.amazonaws.com/fossil_quarry.jpg,4v4,Ladder,537,1,2014-12-14T08:57:33+00:00
